run_datetime,ticker,display_name,asset_icon,asset_sector,asset_field,asset_logo_src,asset_type,company_group,model_type,start_date,prediction_horizon,signal_threshold_percent,transaction_cost,decision,test_accuracy_percent,test_precision_percent,test_recall_percent,test_f1_percent,walk_forward_accuracy_mean_percent,walk_forward_accuracy_std_percent,walk_forward_precision_mean_percent,walk_forward_recall_mean_percent,walk_forward_f1_mean_percent,strategy_total_return_percent,strategy_annual_return_percent,strategy_annual_volatility_percent,strategy_sharpe,strategy_max_drawdown_percent,strategy_win_rate_percent,buy_hold_total_return_percent,buy_hold_annual_return_percent,buy_hold_annual_volatility_percent,buy_hold_sharpe,buy_hold_max_drawdown_percent,buy_hold_win_rate_percent,signal_accuracy_rate_percent,latest_close,latest_probability_up_percent,predicted_return_5d_percent,predicted_price_5d,predicted_price_change_5d,recent_high_gap_percent,latest_signal,latest_position,data_rows_used
2026-05-13 15:13:00,QLYS,QLYS,🏢,Technology,Software - Infrastructure,https://www.google.com/s2/favicons?domain=qualys.com&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Invest,47.45762711864407,44.94949494949495,74.47698744769873,56.06299212598426,51.53846153846153,4.67072667145951,54.02814615281262,67.59770286096692,58.79439641614926,-2.797424617165556,-1.3399958958810965,27.118718765954576,-0.04941221255494401,-30.47542674983873,15.283018867924527,-45.138304545631755,-24.832536452521524,40.767138400604466,-0.6091312127061959,-55.725991123110184,48.867924528301884,47.45762711864407,87.2249984741211,61.30294570272535,0.9356222588240757,88.04109497510392,0.8160965009828232,-16.857310619249954,1,1,2857
2026-05-13 15:10:36,AMZN,AMZN,🏢,Consumer Cyclical,Internet Retail,https://www.google.com/s2/favicons?domain=amazon.com&sz=128,Stock,Empresas Importantes,random_forest,2015-01-01,5,55,0.001,Invest,48.96421845574388,52.83018867924528,58.13148788927336,55.35420098846787,51.31221719457013,2.8185360185334742,55.77529449950924,60.76710599563493,57.830722150490864,-22.051915683993272,-11.170636174977243,16.109600247942808,-0.693414858410514,-29.567894833354856,13.39622641509434,53.018741283679695,22.416748666765997,31.78805070219628,0.7051941900047741,-30.876638431876003,53.39622641509434,48.96421845574388,265.42999267578125,56.908890788650844,0.5275922710147092,266.8303808020936,1.4003881263123503,-3.4764892898267785,1,0,2857
2026-05-13 15:15:44,^FTSE,FTSE 100,🇬🇧,Índice,Market Index,,Index,Resto,random_forest,2015-01-01,5,55,0.001,Entry Window,49.71857410881801,65.11627906976744,35.0,45.52845528455284,53.82882882882883,2.936577660001193,59.53175865020308,62.5691098510445,59.21091737064763,8.173900165324376,3.7918574054736087,7.60122988558935,0.49884787890211435,-9.7790333514162,8.082706766917292,31.618966023357807,13.898833827643852,11.635191631216504,1.1945513463099426,-13.434331280944523,55.26315789473685,49.71857410881801,10300.099609375,55.74387178063947,0.22134002883465098,10322.897852820388,22.798243445387925,-5.59547615949012,1,1,2869
2026-05-13 15:15:50,^GDAXI,DAX,🇩🇪,Índice,Market Index,,Index,Resto,random_forest,2015-01-01,5,55,0.001,Entry Window,54.2910447761194,65.02463054187191,43.13725490196079,51.8664047151277,51.97309417040359,3.763210958932566,59.95037855399391,54.938234716837776,55.1770609659391,-1.589246099003383,-0.7517517447872102,8.062993162708198,-0.09323482354717909,-14.452574759478608,5.420560747663552,37.07215343386046,16.01307273296222,16.489194727683433,0.9711252124446162,-16.00633120097166,52.523364485981304,54.2910447761194,24114.490234375,60.680240949247754,0.21418496569876955,24166.139847011927,51.649612636927486,-4.64442401740256,1,0,2881
2026-05-13 17:19:48,AXTI,AXTI,🏢,Technology,Semiconductor Equipment & Materials,https://www.google.com/s2/favicons?domain=axt.com&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Invest,61.5819209039548,59.912854030501094,93.22033898305084,72.94429708222812,51.402714932126706,3.5679242328876772,51.71819418276713,59.72911889515189,52.58360893535243,1571.7771342930164,281.5809648861732,89.3437723028541,3.1516574421290473,-44.040402269475244,28.67924528301887,2130.425661388386,337.64323000984683,116.00162454965475,2.9106767368186115,-76.56565633699269,49.43396226415094,61.5819209039548,122.84410095214844,55.59016134818282,0.13070777289715466,123.00466774063854,0.16056678849010098,-2.3574411127891493,1,1,2857
2026-05-13 15:15:40,^STOXX50E,Euro Stoxx 50,🇪🇺,Índice,Market Index,,Index,Resto,random_forest,2015-01-01,5,55,0.001,Entry Window,48.113207547169814,53.31230283911672,57.0945945945946,55.13866231647635,48.20861678004535,1.8740093887886091,56.91186189934718,49.29347157167137,52.07136700402678,-9.594667704055382,-4.691390005470053,7.856651726739279,-0.5971233253859791,-17.981326078433256,8.695652173913043,20.35196202889562,9.225871833735134,16.485836283450688,0.5596241328076592,-16.578256758658572,51.60680529300568,48.113207547169814,5850.3701171875,55.728955434736314,0.10221953517853258,5856.350338327513,5.980221140012873,-5.231378192399417,1,0,2853
2026-05-13 15:11:32,ETN,ETN,🏢,Industrials,Specialty Industrial Machinery,https://www.google.com/s2/favicons?domain=eaton.com&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Invest,52.91902071563088,55.18987341772152,74.91408934707904,63.55685131195335,51.13122171945701,4.106817841780847,56.849690648814644,64.98368721813276,59.35738599079697,18.911942328095922,8.584436869789446,24.39348316013096,0.3519151739600668,-25.311693177493567,21.88679245283019,38.542444728124046,16.766600543884724,34.1750258299851,0.49060974020314385,-34.46096136843475,52.83018867924528,52.91902071563088,404.57000732421875,57.04369291230208,-0.7544686514779427,401.5176534456755,-3.052353878543272,-6.309777919342707,1,1,2857
2026-05-13 15:13:45,RGTI,RGTI,🏢,Technology,Computer Hardware,https://www.google.com/s2/favicons?domain=rigetti.com&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Invest,51.86915887850467,50.0,31.06796116504854,38.32335329341318,46.440677966101696,6.593489021873518,55.532954832221215,46.825718026168936,39.87348043103213,22.95139035915841,27.69194772279684,60.179953953366095,0.4601523581133934,-41.20395639113824,13.615023474178404,77.31686044015792,96.92271454622028,104.81958814750405,0.9246622340266101,-77.10330212354867,49.76525821596244,51.86915887850467,18.429899215698242,55.12522201837709,-1.1070094377002289,18.225878492021824,-0.20402072367641821,-10.141886835546842,1,1,1271
2026-05-13 15:13:16,BBAI,BBAI,🏢,Technology,Information Technology Services,https://www.google.com/s2/favicons?domain=bigbear.ai&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Watch,50.92592592592593,45.294117647058826,85.55555555555556,59.23076923076923,51.11111111111111,3.3793125168323455,45.23429254868632,59.13396715643906,48.36099780816198,-31.373343632579655,-35.67876149800574,69.4557263875042,-0.5136907113885532,-67.84775473072884,24.186046511627907,-25.17123679144785,-28.81366301690572,93.66948411019085,-0.3076099253734538,-65.88103239153268,45.58139534883721,50.92592592592593,4.2307000160217285,50.153751098428735,2.762993503880894,4.3475939826330965,0.11689396661136797,-3.1876401186571646,0,1,1284
2026-05-13 15:11:23,SMCI,SMCI,🏢,Technology,Computer Hardware,https://www.google.com/s2/favicons?domain=supermicro.com&sz=128,Stock,Resto,random_forest,2015-01-01,5,55,0.001,Watch,46.32768361581921,46.13899613899614,97.55102040816327,62.647444298820446,50.633484162895925,5.850505503939355,57.13371314224337,44.0204488172043,43.45200812209104,-78.1060682527687,-51.432850135174604,74.23765513862533,-0.6928135060183825,-90.23937424846288,32.83018867924528,-66.7622435288352,-40.76895255713856,97.85679077553453,-0.4166185323883657,-82.63510498500385,45.09433962264151,46.32768361581921,32.30500030517578,52.52004239996164,2.701546580104542,33.177734936123024,0.8727346309472424,-8.665532143813548,0,0,2857
